entry_id,location_code,account_code,account_name,posting_date,amount
GL-003669,LOC-21,5100,Food COGS,2024-04-15,-431.72
GL-003670,LOC-21,6000,Labor - Hourly,2024-04-15,-381.21
GL-003671,LOC-21,5100,Food COGS,2024-04-16,-532.51
GL-003672,LOC-21,6000,Labor - Hourly,2024-04-16,-458.24
GL-003673,LOC-21,5100,Food COGS,2024-04-17,-537.41
GL-003674,LOC-21,6000,Labor - Hourly,2024-04-17,-468.93
GL-003675,LOC-21,5100,Food COGS,2024-04-18,-665.16
GL-003676,LOC-21,6000,Labor - Hourly,2024-04-18,-586.27
GL-003677,LOC-21,5100,Food COGS,2024-04-19,-588.06
GL-003678,LOC-21,6000,Labor - Hourly,2024-04-19,-561.03
GL-003679,LOC-21,5100,Food COGS,2024-04-20,-554.09
GL-003680,LOC-21,6000,Labor - Hourly,2024-04-20,-502.97
GL-003681,LOC-21,5100,Food COGS,2024-04-21,-754.63
GL-003682,LOC-21,6000,Labor - Hourly,2024-04-21,-643.43
GL-003683,LOC-21,5100,Food COGS,2024-04-22,-409.14
GL-003684,LOC-21,6000,Labor - Hourly,2024-04-22,-308.91
GL-003685,LOC-21,5100,Food COGS,2024-04-23,-798.05
GL-003686,LOC-21,6000,Labor - Hourly,2024-04-23,-588.89
GL-003687,LOC-21,5100,Food COGS,2024-04-24,-327.0
GL-003688,LOC-21,6000,Labor - Hourly,2024-04-24,-337.06
GL-003689,LOC-21,5100,Food COGS,2024-04-25,-276.53
GL-003690,LOC-21,6000,Labor - Hourly,2024-04-25,-229.33
GL-003691,LOC-21,5100,Food COGS,2024-04-26,-691.03
GL-003692,LOC-21,6000,Labor - Hourly,2024-04-26,-582.24
GL-003693,LOC-21,5100,Food COGS,2024-04-27,-1029.9
GL-003694,LOC-21,6000,Labor - Hourly,2024-04-27,-817.38
GL-003695,LOC-21,5100,Food COGS,2024-04-28,-1078.43
GL-003696,LOC-21,6000,Labor - Hourly,2024-04-28,-831.11
GL-003697,LOC-21,5100,Food COGS,2024-04-29,-629.83
GL-003698,LOC-21,6000,Labor - Hourly,2024-04-29,-460.29
GL-003699,LOC-21,5100,Food COGS,2024-04-30,-487.8
GL-003700,LOC-21,6000,Labor - Hourly,2024-04-30,-442.93
GL-003701,LOC-21,5100,Food COGS,2024-05-01,-542.7
GL-003702,LOC-21,6000,Labor - Hourly,2024-05-01,-470.64
GL-003703,LOC-21,5100,Food COGS,2024-05-02,-771.6
GL-003704,LOC-21,6000,Labor - Hourly,2024-05-02,-605.35
GL-003705,LOC-21,5100,Food COGS,2024-05-03,-512.5
GL-003706,LOC-21,6000,Labor - Hourly,2024-05-03,-438.56
GL-003707,LOC-21,5100,Food COGS,2024-05-04,-693.14
GL-003708,LOC-21,6000,Labor - Hourly,2024-05-04,-524.11
GL-003709,LOC-21,5100,Food COGS,2024-05-05,-568.53
GL-003710,LOC-21,6000,Labor - Hourly,2024-05-05,-562.77
GL-003711,LOC-21,5100,Food COGS,2024-05-06,-560.14
GL-003712,LOC-21,6000,Labor - Hourly,2024-05-06,-426.33
GL-003713,LOC-21,5100,Food COGS,2024-05-07,-474.57
GL-003714,LOC-21,6000,Labor - Hourly,2024-05-07,-429.38
GL-003715,LOC-21,5100,Food COGS,2024-05-08,-557.68
GL-003716,LOC-21,6000,Labor - Hourly,2024-05-08,-470.18
GL-003717,LOC-21,5100,Food COGS,2024-05-09,-393.76
GL-003718,LOC-21,6000,Labor - Hourly,2024-05-09,-352.67
GL-003719,LOC-21,5100,Food COGS,2024-05-10,-1193.76
GL-003720,LOC-21,6000,Labor - Hourly,2024-05-10,-1043.22
GL-003721,LOC-21,5100,Food COGS,2024-05-11,-607.77
GL-003722,LOC-21,6000,Labor - Hourly,2024-05-11,-556.96
GL-003723,LOC-21,5100,Food COGS,2024-05-12,-945.62
GL-003724,LOC-21,6000,Labor - Hourly,2024-05-12,-744.31
GL-003725,LOC-21,5100,Food COGS,2024-05-13,-757.0
GL-003726,LOC-21,6000,Labor - Hourly,2024-05-13,-642.55
GL-003727,LOC-21,5100,Food COGS,2024-05-14,-616.51
GL-003728,LOC-21,6000,Labor - Hourly,2024-05-14,-471.92
GL-003729,LOC-21,5100,Food COGS,2024-05-15,-322.76
GL-003730,LOC-21,6000,Labor - Hourly,2024-05-15,-275.88
GL-003731,LOC-21,5100,Food COGS,2024-05-16,-393.39
GL-003732,LOC-21,6000,Labor - Hourly,2024-05-16,-312.4
GL-003733,LOC-21,5100,Food COGS,2024-05-17,-829.64
GL-003734,LOC-21,6000,Labor - Hourly,2024-05-17,-736.95
GL-003735,LOC-21,5100,Food COGS,2024-05-18,-744.3
GL-003736,LOC-21,6000,Labor - Hourly,2024-05-18,-645.13
GL-003737,LOC-21,5100,Food COGS,2024-05-19,-576.09
GL-003738,LOC-21,6000,Labor - Hourly,2024-05-19,-518.37
GL-003739,LOC-21,5100,Food COGS,2024-05-20,-375.34
GL-003740,LOC-21,6000,Labor - Hourly,2024-05-20,-273.02
GL-003741,LOC-21,5100,Food COGS,2024-05-21,-539.8
GL-003742,LOC-21,6000,Labor - Hourly,2024-05-21,-519.94
GL-003743,LOC-21,5100,Food COGS,2024-05-22,-410.93
GL-003744,LOC-21,6000,Labor - Hourly,2024-05-22,-368.87
GL-003745,LOC-21,5100,Food COGS,2024-05-23,-439.1
GL-003746,LOC-21,6000,Labor - Hourly,2024-05-23,-339.91
GL-003747,LOC-21,5100,Food COGS,2024-05-24,-801.86
GL-003748,LOC-21,6000,Labor - Hourly,2024-05-24,-638.43
GL-003749,LOC-21,5100,Food COGS,2024-05-25,-935.73
GL-003750,LOC-21,6000,Labor - Hourly,2024-05-25,-751.61
GL-003751,LOC-21,5100,Food COGS,2024-05-26,-781.45
GL-003752,LOC-21,6000,Labor - Hourly,2024-05-26,-729.58
GL-003753,LOC-21,5100,Food COGS,2024-05-27,-298.78
GL-003754,LOC-21,6000,Labor - Hourly,2024-05-27,-269.31
GL-003755,LOC-21,5100,Food COGS,2024-05-28,-760.82
GL-003756,LOC-21,6000,Labor - Hourly,2024-05-28,-736.94
GL-003757,LOC-21,5100,Food COGS,2024-05-29,-637.61
GL-003758,LOC-21,6000,Labor - Hourly,2024-05-29,-584.62
GL-003759,LOC-21,5100,Food COGS,2024-05-30,-813.11
GL-003760,LOC-21,6000,Labor - Hourly,2024-05-30,-696.1
GL-003761,LOC-21,5100,Food COGS,2024-05-31,-594.46
GL-003762,LOC-21,6000,Labor - Hourly,2024-05-31,-570.23
GL-003763,LOC-21,5100,Food COGS,2024-06-01,-1234.2
GL-003764,LOC-21,6000,Labor - Hourly,2024-06-01,-1091.24
GL-003765,LOC-21,5100,Food COGS,2024-06-02,-794.75
GL-003766,LOC-21,6000,Labor - Hourly,2024-06-02,-733.29
GL-003767,LOC-21,5100,Food COGS,2024-06-03,-774.67
GL-003768,LOC-21,6000,Labor - Hourly,2024-06-03,-654.06
GL-003769,LOC-21,5100,Food COGS,2024-06-04,-451.44
GL-003770,LOC-21,6000,Labor - Hourly,2024-06-04,-380.5
GL-003771,LOC-21,5100,Food COGS,2024-06-05,-695.24
GL-003772,LOC-21,6000,Labor - Hourly,2024-06-05,-615.93
GL-003773,LOC-21,5100,Food COGS,2024-06-06,-467.7
GL-003774,LOC-21,6000,Labor - Hourly,2024-06-06,-413.22
GL-003775,LOC-21,5100,Food COGS,2024-06-07,-692.61
GL-003776,LOC-21,6000,Labor - Hourly,2024-06-07,-534.08
GL-003777,LOC-21,5100,Food COGS,2024-06-08,-1139.66
GL-003778,LOC-21,6000,Labor - Hourly,2024-06-08,-968.57
GL-003779,LOC-21,5100,Food COGS,2024-06-09,-1026.97
GL-003780,LOC-21,6000,Labor - Hourly,2024-06-09,-829.91
GL-003781,LOC-21,5100,Food COGS,2024-06-10,-574.95
GL-003782,LOC-21,6000,Labor - Hourly,2024-06-10,-465.95
GL-003783,LOC-21,5100,Food COGS,2024-06-11,-493.14
GL-003784,LOC-21,6000,Labor - Hourly,2024-06-11,-394.85
GL-003785,LOC-21,5100,Food COGS,2024-06-12,-504.99
GL-003786,LOC-21,6000,Labor - Hourly,2024-06-12,-417.22
GL-003787,LOC-21,5100,Food COGS,2024-06-13,-256.9
GL-003788,LOC-21,6000,Labor - Hourly,2024-06-13,-231.54
GL-003789,LOC-21,5100,Food COGS,2024-06-14,-657.39
GL-003790,LOC-21,6000,Labor - Hourly,2024-06-14,-513.25
GL-003791,LOC-21,5100,Food COGS,2024-06-15,-1139.48
GL-003792,LOC-21,6000,Labor - Hourly,2024-06-15,-896.2
GL-003793,LOC-21,5100,Food COGS,2024-06-16,-919.13
GL-003794,LOC-21,6000,Labor - Hourly,2024-06-16,-758.64
GL-003795,LOC-21,5100,Food COGS,2024-06-17,-619.53
GL-003796,LOC-21,6000,Labor - Hourly,2024-06-17,-603.23
GL-003797,LOC-21,5100,Food COGS,2024-06-18,-682.35
GL-003798,LOC-21,6000,Labor - Hourly,2024-06-18,-530.52
GL-003799,LOC-21,5100,Food COGS,2024-06-19,-419.88
GL-003800,LOC-21,6000,Labor - Hourly,2024-06-19,-344.35
GL-003801,LOC-21,5100,Food COGS,2024-06-20,-923.4
GL-003802,LOC-21,6000,Labor - Hourly,2024-06-20,-891.03
GL-003803,LOC-21,5100,Food COGS,2024-06-21,-412.33
GL-003804,LOC-21,6000,Labor - Hourly,2024-06-21,-379.14
GL-003805,LOC-21,5100,Food COGS,2024-06-22,-303.28
GL-003806,LOC-21,6000,Labor - Hourly,2024-06-22,-249.69
GL-003807,LOC-21,5100,Food COGS,2024-06-23,-706.16
GL-003808,LOC-21,6000,Labor - Hourly,2024-06-23,-594.79
GL-003809,LOC-21,5100,Food COGS,2024-06-24,-637.94
GL-003810,LOC-21,6000,Labor - Hourly,2024-06-24,-516.55
GL-003811,LOC-21,5100,Food COGS,2024-06-25,-637.99
GL-003812,LOC-21,6000,Labor - Hourly,2024-06-25,-625.85
GL-003813,LOC-21,5100,Food COGS,2024-06-26,-661.29
GL-003814,LOC-21,6000,Labor - Hourly,2024-06-26,-518.47
GL-003815,LOC-21,5100,Food COGS,2024-06-27,-392.2
GL-003816,LOC-21,6000,Labor - Hourly,2024-06-27,-285.1
GL-003817,LOC-21,5100,Food COGS,2024-06-28,-704.45
GL-003818,LOC-21,6000,Labor - Hourly,2024-06-28,-567.64
GL-003819,LOC-21,5100,Food COGS,2024-06-29,-899.73
GL-003820,LOC-21,6000,Labor - Hourly,2024-06-29,-845.14
GL-003821,LOC-21,5100,Food COGS,2024-06-30,-687.33
GL-003822,LOC-21,6000,Labor - Hourly,2024-06-30,-521.91
GL-003823,LOC-22,5100,Food COGS,2024-04-01,-491.79
GL-003824,LOC-22,6000,Labor - Hourly,2024-04-01,-438.23
GL-003825,LOC-22,5100,Food COGS,2024-04-02,-588.08
GL-003826,LOC-22,6000,Labor - Hourly,2024-04-02,-500.41
GL-003827,LOC-22,5100,Food COGS,2024-04-03,-573.06
GL-003828,LOC-22,6000,Labor - Hourly,2024-04-03,-511.89
GL-003829,LOC-22,5100,Food COGS,2024-04-04,-350.49
GL-003830,LOC-22,6000,Labor - Hourly,2024-04-04,-335.59
GL-003831,LOC-22,5100,Food COGS,2024-04-05,-753.71
GL-003832,LOC-22,6000,Labor - Hourly,2024-04-05,-582.86
GL-003833,LOC-22,5100,Food COGS,2024-04-06,-698.07
GL-003834,LOC-22,6000,Labor - Hourly,2024-04-06,-681.19
GL-003835,LOC-22,5100,Food COGS,2024-04-07,-1290.67
GL-003836,LOC-22,6000,Labor - Hourly,2024-04-07,-1004.06
GL-003837,LOC-22,5100,Food COGS,2024-04-08,-414.32
GL-003838,LOC-22,6000,Labor - Hourly,2024-04-08,-338.3
GL-003839,LOC-22,5100,Food COGS,2024-04-09,-505.89
GL-003840,LOC-22,6000,Labor - Hourly,2024-04-09,-452.62
GL-003841,LOC-22,5100,Food COGS,2024-04-10,-669.07
GL-003842,LOC-22,6000,Labor - Hourly,2024-04-10,-598.09
GL-003843,LOC-22,5100,Food COGS,2024-04-11,-673.93
GL-003844,LOC-22,6000,Labor - Hourly,2024-04-11,-622.52
GL-003845,LOC-22,5100,Food COGS,2024-04-12,-576.29
GL-003846,LOC-22,6000,Labor - Hourly,2024-04-12,-498.11
GL-003847,LOC-22,5100,Food COGS,2024-04-13,-1110.61
GL-003848,LOC-22,6000,Labor - Hourly,2024-04-13,-921.36
GL-003849,LOC-22,5100,Food COGS,2024-04-14,-848.34
GL-003850,LOC-22,6000,Labor - Hourly,2024-04-14,-742.59
GL-003851,LOC-22,5100,Food COGS,2024-04-15,-404.15
GL-003852,LOC-22,6000,Labor - Hourly,2024-04-15,-343.38
GL-003853,LOC-22,5100,Food COGS,2024-04-16,-595.61
GL-003854,LOC-22,6000,Labor - Hourly,2024-04-16,-438.22
GL-003855,LOC-22,5100,Food COGS,2024-04-17,-427.65
GL-003856,LOC-22,6000,Labor - Hourly,2024-04-17,-417.92
GL-003857,LOC-22,5100,Food COGS,2024-04-18,-615.2
GL-003858,LOC-22,6000,Labor - Hourly,2024-04-18,-502.93
GL-003859,LOC-22,5100,Food COGS,2024-04-19,-933.14
GL-003860,LOC-22,6000,Labor - Hourly,2024-04-19,-900.0
GL-003861,LOC-22,5100,Food COGS,2024-04-20,-359.12
GL-003862,LOC-22,6000,Labor - Hourly,2024-04-20,-295.29
GL-003863,LOC-22,5100,Food COGS,2024-04-21,-569.71
GL-003864,LOC-22,6000,Labor - Hourly,2024-04-21,-447.02
GL-003865,LOC-22,5100,Food COGS,2024-04-22,-558.98
GL-003866,LOC-22,6000,Labor - Hourly,2024-04-22,-405.61
GL-003867,LOC-22,5100,Food COGS,2024-04-23,-469.52
GL-003868,LOC-22,6000,Labor - Hourly,2024-04-23,-440.43
GL-003869,LOC-22,5100,Food COGS,2024-04-24,-526.1
GL-003870,LOC-22,6000,Labor - Hourly,2024-04-24,-444.18
GL-003871,LOC-22,5100,Food COGS,2024-04-25,-405.97
GL-003872,LOC-22,6000,Labor - Hourly,2024-04-25,-398.56
GL-003873,LOC-22,5100,Food COGS,2024-04-26,-1050.83
GL-003874,LOC-22,6000,Labor - Hourly,2024-04-26,-806.05
GL-003875,LOC-22,5100,Food COGS,2024-04-27,-1080.38
GL-003876,LOC-22,6000,Labor - Hourly,2024-04-27,-948.29
GL-003877,LOC-22,5100,Food COGS,2024-04-28,-618.62
GL-003878,LOC-22,6000,Labor - Hourly,2024-04-28,-492.74
GL-003879,LOC-22,5100,Food COGS,2024-04-29,-551.42
GL-003880,LOC-22,6000,Labor - Hourly,2024-04-29,-495.38
GL-003881,LOC-22,5100,Food COGS,2024-04-30,-150.32
GL-003882,LOC-22,6000,Labor - Hourly,2024-04-30,-136.02
GL-003883,LOC-22,5100,Food COGS,2024-05-01,-491.88
GL-003884,LOC-22,6000,Labor - Hourly,2024-05-01,-442.46
GL-003885,LOC-22,5100,Food COGS,2024-05-02,-328.19
GL-003886,LOC-22,6000,Labor - Hourly,2024-05-02,-294.84
GL-003887,LOC-22,5100,Food COGS,2024-05-03,-768.49
GL-003888,LOC-22,6000,Labor - Hourly,2024-05-03,-750.58
GL-003889,LOC-22,5100,Food COGS,2024-05-04,-780.17
GL-003890,LOC-22,6000,Labor - Hourly,2024-05-04,-639.15
GL-003891,LOC-22,5100,Food COGS,2024-05-05,-698.63
GL-003892,LOC-22,6000,Labor - Hourly,2024-05-05,-581.9
GL-003893,LOC-22,5100,Food COGS,2024-05-06,-679.04
GL-003894,LOC-22,6000,Labor - Hourly,2024-05-06,-574.97
GL-003895,LOC-22,5100,Food COGS,2024-05-07,-314.68
GL-003896,LOC-22,6000,Labor - Hourly,2024-05-07,-270.5
GL-003897,LOC-22,5100,Food COGS,2024-05-08,-568.74
GL-003898,LOC-22,6000,Labor - Hourly,2024-05-08,-564.34
GL-003899,LOC-22,5100,Food COGS,2024-05-09,-883.38
GL-003900,LOC-22,6000,Labor - Hourly,2024-05-09,-753.28
GL-003901,LOC-22,5100,Food COGS,2024-05-10,-1136.27
GL-003902,LOC-22,6000,Labor - Hourly,2024-05-10,-901.87
GL-003903,LOC-22,5100,Food COGS,2024-05-11,-985.58
GL-003904,LOC-22,6000,Labor - Hourly,2024-05-11,-782.81
GL-003905,LOC-22,5100,Food COGS,2024-05-12,-805.92
GL-003906,LOC-22,6000,Labor - Hourly,2024-05-12,-593.85
GL-003907,LOC-22,5100,Food COGS,2024-05-13,-437.61
GL-003908,LOC-22,6000,Labor - Hourly,2024-05-13,-380.74
GL-003909,LOC-22,5100,Food COGS,2024-05-14,-499.71
GL-003910,LOC-22,6000,Labor - Hourly,2024-05-14,-511.7
GL-003911,LOC-22,5100,Food COGS,2024-05-15,-732.83
GL-003912,LOC-22,6000,Labor - Hourly,2024-05-15,-622.52
GL-003913,LOC-22,5100,Food COGS,2024-05-16,-470.3
GL-003914,LOC-22,6000,Labor - Hourly,2024-05-16,-421.28
GL-003915,LOC-22,5100,Food COGS,2024-05-17,-533.16
GL-003916,LOC-22,6000,Labor - Hourly,2024-05-17,-544.27
GL-003917,LOC-22,5100,Food COGS,2024-05-18,-924.69
GL-003918,LOC-22,6000,Labor - Hourly,2024-05-18,-806.91
GL-003919,LOC-22,5100,Food COGS,2024-05-19,-628.52
GL-003920,LOC-22,6000,Labor - Hourly,2024-05-19,-562.42
GL-003921,LOC-22,5100,Food COGS,2024-05-20,-414.98
GL-003922,LOC-22,6000,Labor - Hourly,2024-05-20,-369.26
GL-003923,LOC-22,5100,Food COGS,2024-05-21,-281.4
GL-003924,LOC-22,6000,Labor - Hourly,2024-05-21,-286.18
GL-003925,LOC-22,5100,Food COGS,2024-05-22,-415.46
GL-003926,LOC-22,6000,Labor - Hourly,2024-05-22,-348.05
GL-003927,LOC-22,5100,Food COGS,2024-05-23,-614.38
GL-003928,LOC-22,6000,Labor - Hourly,2024-05-23,-517.03
GL-003929,LOC-22,5100,Food COGS,2024-05-24,-552.25
GL-003930,LOC-22,6000,Labor - Hourly,2024-05-24,-455.74
GL-003931,LOC-22,5100,Food COGS,2024-05-25,-802.05
GL-003932,LOC-22,6000,Labor - Hourly,2024-05-25,-586.8
GL-003933,LOC-22,5100,Food COGS,2024-05-26,-933.74
GL-003934,LOC-22,6000,Labor - Hourly,2024-05-26,-778.64
GL-003935,LOC-22,5100,Food COGS,2024-05-27,-430.63
GL-003936,LOC-22,6000,Labor - Hourly,2024-05-27,-373.85
GL-003937,LOC-22,5100,Food COGS,2024-05-28,-523.35
GL-003938,LOC-22,6000,Labor - Hourly,2024-05-28,-434.55
GL-003939,LOC-22,5100,Food COGS,2024-05-29,-552.34
GL-003940,LOC-22,6000,Labor - Hourly,2024-05-29,-538.14
GL-003941,LOC-22,5100,Food COGS,2024-05-30,-420.82
GL-003942,LOC-22,6000,Labor - Hourly,2024-05-30,-361.99
GL-003943,LOC-22,5100,Food COGS,2024-05-31,-694.64
GL-003944,LOC-22,6000,Labor - Hourly,2024-05-31,-530.93
GL-003945,LOC-22,5100,Food COGS,2024-06-01,-590.15
GL-003946,LOC-22,6000,Labor - Hourly,2024-06-01,-505.18
GL-003947,LOC-22,5100,Food COGS,2024-06-02,-1104.38
GL-003948,LOC-22,6000,Labor - Hourly,2024-06-02,-852.87
GL-003949,LOC-22,5100,Food COGS,2024-06-03,-738.47
GL-003950,LOC-22,6000,Labor - Hourly,2024-06-03,-746.6
GL-003951,LOC-22,5100,Food COGS,2024-06-04,-652.73
GL-003952,LOC-22,6000,Labor - Hourly,2024-06-04,-571.38
GL-003953,LOC-22,5100,Food COGS,2024-06-05,-761.53
GL-003954,LOC-22,6000,Labor - Hourly,2024-06-05,-745.84
GL-003955,LOC-22,5100,Food COGS,2024-06-06,-779.27
GL-003956,LOC-22,6000,Labor - Hourly,2024-06-06,-618.08
GL-003957,LOC-22,5100,Food COGS,2024-06-07,-767.33
GL-003958,LOC-22,6000,Labor - Hourly,2024-06-07,-662.67
GL-003959,LOC-22,5100,Food COGS,2024-06-08,-543.92
GL-003960,LOC-22,6000,Labor - Hourly,2024-06-08,-495.16
GL-003961,LOC-22,5100,Food COGS,2024-06-09,-1233.48
GL-003962,LOC-22,6000,Labor - Hourly,2024-06-09,-1032.6
GL-003963,LOC-22,5100,Food COGS,2024-06-10,-341.36
GL-003964,LOC-22,6000,Labor - Hourly,2024-06-10,-356.98
GL-003965,LOC-22,5100,Food COGS,2024-06-11,-470.5
GL-003966,LOC-22,6000,Labor - Hourly,2024-06-11,-412.93
GL-003967,LOC-22,5100,Food COGS,2024-06-12,-408.89
GL-003968,LOC-22,6000,Labor - Hourly,2024-06-12,-317.14
GL-003969,LOC-22,5100,Food COGS,2024-06-13,-634.33
GL-003970,LOC-22,6000,Labor - Hourly,2024-06-13,-484.78
GL-003971,LOC-22,5100,Food COGS,2024-06-14,-542.85
GL-003972,LOC-22,6000,Labor - Hourly,2024-06-14,-457.78
GL-003973,LOC-22,5100,Food COGS,2024-06-15,-465.64
GL-003974,LOC-22,6000,Labor - Hourly,2024-06-15,-404.98
GL-003975,LOC-22,5100,Food COGS,2024-06-16,-734.24
GL-003976,LOC-22,6000,Labor - Hourly,2024-06-16,-688.25
GL-003977,LOC-22,5100,Food COGS,2024-06-17,-625.01
GL-003978,LOC-22,6000,Labor - Hourly,2024-06-17,-542.34
GL-003979,LOC-22,5100,Food COGS,2024-06-18,-773.97
GL-003980,LOC-22,6000,Labor - Hourly,2024-06-18,-675.72
GL-003981,LOC-22,5100,Food COGS,2024-06-19,-530.3
GL-003982,LOC-22,6000,Labor - Hourly,2024-06-19,-464.43
GL-003983,LOC-22,5100,Food COGS,2024-06-20,-560.79
GL-003984,LOC-22,6000,Labor - Hourly,2024-06-20,-570.23
GL-003985,LOC-22,5100,Food COGS,2024-06-21,-1136.16
GL-003986,LOC-22,6000,Labor - Hourly,2024-06-21,-992.74
GL-003987,LOC-22,5100,Food COGS,2024-06-22,-730.64
GL-003988,LOC-22,6000,Labor - Hourly,2024-06-22,-623.46
GL-003989,LOC-22,5100,Food COGS,2024-06-23,-816.73
GL-003990,LOC-22,6000,Labor - Hourly,2024-06-23,-672.49
GL-003991,LOC-22,5100,Food COGS,2024-06-24,-530.82
GL-003992,LOC-22,6000,Labor - Hourly,2024-06-24,-496.58
GL-003993,LOC-22,5100,Food COGS,2024-06-25,-296.63
GL-003994,LOC-22,6000,Labor - Hourly,2024-06-25,-302.21
GL-003995,LOC-22,5100,Food COGS,2024-06-26,-252.26
GL-003996,LOC-22,6000,Labor - Hourly,2024-06-26,-254.05
GL-003997,LOC-22,5100,Food COGS,2024-06-27,-383.78
GL-003998,LOC-22,6000,Labor - Hourly,2024-06-27,-342.1
GL-003999,LOC-22,5100,Food COGS,2024-06-28,-1036.74
GL-004000,LOC-22,6000,Labor - Hourly,2024-06-28,-927.62
GL-004001,LOC-22,5100,Food COGS,2024-06-29,-850.77
GL-004002,LOC-22,6000,Labor - Hourly,2024-06-29,-758.21
GL-004003,LOC-22,5100,Food COGS,2024-06-30,-805.65
GL-004004,LOC-22,6000,Labor - Hourly,2024-06-30,-806.23
GL-004005,LOC-23,5100,Food COGS,2024-04-01,-373.43
GL-004006,LOC-23,6000,Labor - Hourly,2024-04-01,-311.5
GL-004007,LOC-23,5100,Food COGS,2024-04-02,-447.77
GL-004008,LOC-23,6000,Labor - Hourly,2024-04-02,-437.65
GL-004009,LOC-23,5100,Food COGS,2024-04-03,-435.16
GL-004010,LOC-23,6000,Labor - Hourly,2024-04-03,-361.35
GL-004011,LOC-23,5100,Food COGS,2024-04-04,-480.18
GL-004012,LOC-23,6000,Labor - Hourly,2024-04-04,-494.21
GL-004013,LOC-23,5100,Food COGS,2024-04-05,-635.52
GL-004014,LOC-23,6000,Labor - Hourly,2024-04-05,-588.54
GL-004015,LOC-23,5100,Food COGS,2024-04-06,-870.54
GL-004016,LOC-23,6000,Labor - Hourly,2024-04-06,-793.64
GL-004017,LOC-23,5100,Food COGS,2024-04-07,-676.43
GL-004018,LOC-23,6000,Labor - Hourly,2024-04-07,-521.57
GL-004019,LOC-23,5100,Food COGS,2024-04-08,-582.12
GL-004020,LOC-23,6000,Labor - Hourly,2024-04-08,-573.25
GL-004021,LOC-23,5100,Food COGS,2024-04-09,-525.71
GL-004022,LOC-23,6000,Labor - Hourly,2024-04-09,-443.76
GL-004023,LOC-23,5100,Food COGS,2024-04-10,-562.98
GL-004024,LOC-23,6000,Labor - Hourly,2024-04-10,-422.34
GL-004025,LOC-23,5100,Food COGS,2024-04-11,-740.52
GL-004026,LOC-23,6000,Labor - Hourly,2024-04-11,-679.55
GL-004027,LOC-23,5100,Food COGS,2024-04-12,-849.55
GL-004028,LOC-23,6000,Labor - Hourly,2024-04-12,-747.64
GL-004029,LOC-23,5100,Food COGS,2024-04-13,-1042.18
GL-004030,LOC-23,6000,Labor - Hourly,2024-04-13,-912.25
GL-004031,LOC-23,5100,Food COGS,2024-04-14,-595.27
GL-004032,LOC-23,6000,Labor - Hourly,2024-04-14,-495.62
GL-004033,LOC-23,5100,Food COGS,2024-04-15,-821.8
GL-004034,LOC-23,6000,Labor - Hourly,2024-04-15,-802.69
GL-004035,LOC-23,5100,Food COGS,2024-04-16,-644.14
GL-004036,LOC-23,6000,Labor - Hourly,2024-04-16,-552.91
GL-004037,LOC-23,5100,Food COGS,2024-04-17,-562.58
GL-004038,LOC-23,6000,Labor - Hourly,2024-04-17,-536.24
GL-004039,LOC-23,5100,Food COGS,2024-04-18,-690.14
GL-004040,LOC-23,6000,Labor - Hourly,2024-04-18,-573.25
GL-004041,LOC-23,5100,Food COGS,2024-04-19,-1287.53
GL-004042,LOC-23,6000,Labor - Hourly,2024-04-19,-1126.93
GL-004043,LOC-23,5100,Food COGS,2024-04-20,-1092.78
GL-004044,LOC-23,6000,Labor - Hourly,2024-04-20,-1044.63
GL-004045,LOC-23,5100,Food COGS,2024-04-21,-1164.14
GL-004046,LOC-23,6000,Labor - Hourly,2024-04-21,-1160.45
GL-004047,LOC-23,5100,Food COGS,2024-04-22,-177.2
GL-004048,LOC-23,6000,Labor - Hourly,2024-04-22,-156.14
GL-004049,LOC-23,5100,Food COGS,2024-04-23,-381.6
GL-004050,LOC-23,6000,Labor - Hourly,2024-04-23,-287.74
GL-004051,LOC-23,5100,Food COGS,2024-04-24,-620.03
GL-004052,LOC-23,6000,Labor - Hourly,2024-04-24,-568.0
GL-004053,LOC-23,5100,Food COGS,2024-04-25,-519.98
GL-004054,LOC-23,6000,Labor - Hourly,2024-04-25,-461.65
GL-004055,LOC-23,5100,Food COGS,2024-04-26,-709.93
GL-004056,LOC-23,6000,Labor - Hourly,2024-04-26,-556.52
GL-004057,LOC-23,5100,Food COGS,2024-04-27,-674.98
GL-004058,LOC-23,6000,Labor - Hourly,2024-04-27,-618.46
GL-004059,LOC-23,5100,Food COGS,2024-04-28,-1065.49
GL-004060,LOC-23,6000,Labor - Hourly,2024-04-28,-784.02
GL-004061,LOC-23,5100,Food COGS,2024-04-29,-610.97
GL-004062,LOC-23,6000,Labor - Hourly,2024-04-29,-543.27
GL-004063,LOC-23,5100,Food COGS,2024-04-30,-513.98
GL-004064,LOC-23,6000,Labor - Hourly,2024-04-30,-474.83
GL-004065,LOC-23,5100,Food COGS,2024-05-01,-245.08
GL-004066,LOC-23,6000,Labor - Hourly,2024-05-01,-232.42
GL-004067,LOC-23,5100,Food COGS,2024-05-02,-668.81
GL-004068,LOC-23,6000,Labor - Hourly,2024-05-02,-546.28
GL-004069,LOC-23,5100,Food COGS,2024-05-03,-812.58
GL-004070,LOC-23,6000,Labor - Hourly,2024-05-03,-677.72
GL-004071,LOC-23,5100,Food COGS,2024-05-04,-856.77
GL-004072,LOC-23,6000,Labor - Hourly,2024-05-04,-678.91
